seendate,title,url,domain,language,sourcecountry,query_used,seendate_dt,date,title_clean,_vader_text,vader_compound,vader_label,vader_label_num
20251225T171500Z,Samsung Exynos 2800 Reportedly Features The Company In - House GPU And Is Scheduled To Launch In 2027 ; SoC Can Be Found In Applications Beyond Smartphones,https://wccftech.com/exynos-2800-to-feature-samsung-in-house-gpu-to-be-used-in-more-than-just-smartphones/,wccftech.com,English,United States,(semiconductor OR chip OR chips OR foundry OR wafer) sourcelang:eng,2025-12-25 17:15:00+00:00,2025-12-25,Samsung Exynos 2800 Reportedly Features The Company In - House GPU And Is Scheduled To Launch In 2027 ; SoC Can Be Found In Applications Beyond Smartphones,samsung exynos 2800 reportedly features the company in - house gpu and is scheduled to launch in 2027 ; soc can be found in applications beyond smartphones,0.0,neutral,0
20251225T141500Z,AMD EXPO 1 . 2 could supercharge Ryzen CPUs with CUDIMM support amid global DRAM crunch full AMD CUDIMM support is on the horizon,https://www.tomshardware.com/pc-components/ram/amd-expo-1-2-could-supercharge-ryzen-cpus-with-cudimm-support-amid-global-dram-crunch-full-amd-cudimm-support-is-on-the-horizon,tomshardware.com,English,United States,(semiconductor OR chip OR chips OR foundry OR wafer) sourcelang:eng,2025-12-25 14:15:00+00:00,2025-12-25,AMD EXPO 1 . 2 could supercharge Ryzen CPUs with CUDIMM support amid global DRAM crunch full AMD CUDIMM support is on the horizon,amd expo 1 . 2 could supercharge ryzen cpus with cudimm support amid global dram crunch full amd cudimm support is on the horizon,0.6597,positive,1
20251225T140000Z,Samsung 10nm - class DRAM technology thieves indicted,https://www.sammobile.com/news/ten-ex-samsung-employees-arrested-for-leaking-10nm-class-memory-tech-to-china/,sammobile.com,English,South Korea,(semiconductor OR chip OR chips OR foundry OR wafer) sourcelang:eng,2025-12-25 14:00:00+00:00,2025-12-25,Samsung 10nm - class DRAM technology thieves indicted,samsung 10nm - class dram technology thieves indicted,-0.5106,negative,-1
20251225T161500Z,"This AMD - powered iBuyPower prebuilt has 32GB of DDR5 memory , Ryzen 7 CPU , and an RX 9060 XT GPU for just $1000 $250 off provides pricing relief during RAM pricing crisis",https://www.tomshardware.com/pc-components/this-amd-powered-ibuypower-prebuilt-has-32gb-of-ddr5-ram-ryzen-7-cpu-and-an-rx-9060-xt-gpu-for-just-usd1000-usd250-off-provides-pricing-relief-during-ram-pricing-crisis,tomshardware.com,English,United States,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-25 16:15:00+00:00,2025-12-25,"This AMD - powered iBuyPower prebuilt has 32GB of DDR5 memory , Ryzen 7 CPU , and an RX 9060 XT GPU for just $1000 $250 off provides pricing relief during RAM pricing crisis","this amd - powered ibuypower prebuilt has 32gb of ddr5 memory , ryzen 7 cpu , and an rx 9060 xt gpu for just $1000 $250 off provides pricing relief during ram pricing crisis",-0.25,negative,-1
20251225T161500Z,Arch Linux kills off Nvidia Pascal GPU support users still running GTX 10 - series graphics cards will have to manually install older drivers,https://www.tomshardware.com/pc-components/gpus/arch-linux-kills-off-pascal-gpu-support-users-still-running-gtx-10-series-graphics-cards-will-have-to-manually-install-older-drivers,tomshardware.com,English,United States,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-25 16:15:00+00:00,2025-12-25,Arch Linux kills off Nvidia Pascal GPU support users still running GTX 10 - series graphics cards will have to manually install older drivers,arch linux kills off nvidia pascal gpu support users still running gtx 10 - series graphics cards will have to manually install older drivers,-0.2023,negative,-1
20251225T113000Z,BofA Sees Advanced Packaging Potential for Intel Foundry ( INTC ) Despite Manufacturing Headwinds,https://www.insidermonkey.com/blog/bofa-sees-advanced-packaging-potential-for-intel-foundry-intc-despite-manufacturing-headwinds-1664635/,insidermonkey.com,English,United States,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-25 11:30:00+00:00,2025-12-25,BofA Sees Advanced Packaging Potential for Intel Foundry ( INTC ) Despite Manufacturing Headwinds,bofa sees advanced packaging potential for intel foundry ( intc ) despite manufacturing headwinds,0.25,positive,1
20251225T061500Z,"Nvidia licenses Groq inference technology , Groq executives join chipmaker ( NVDA : NASDAQ ) ",https://seekingalpha.com/news/4535300-nvidia-licenses-groq-inference-technology-groq-executives-join-chipmaker,seekingalpha.com,English,United States,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-25 06:15:00+00:00,2025-12-25,"Nvidia licenses Groq inference technology , Groq executives join chipmaker ( NVDA : NASDAQ )","nvidia licenses groq inference technology , groq executives join chipmaker ( nvda : nasdaq )",0.296,positive,1
20251225T023000Z,"$20 billion , all cash ! Inside Nvidia biggest Christmas shopping spree ever to acquire Trump Jr - backed AI chip maker",https://www.livemint.com/companies/news/20-billion-all-cash-inside-nvidias-biggest-christmas-shopping-spree-ever-to-acquire-trump-jr-ai-chip-designer-groq-11766626395669.html,livemint.com,English,India,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-25 02:30:00+00:00,2025-12-25,"$20 billion , all cash ! Inside Nvidia biggest Christmas shopping spree ever to acquire Trump Jr - backed AI chip maker","$20 billion , all cash ! inside nvidia biggest christmas shopping spree ever to acquire trump jr - backed ai chip maker",0.1007,positive,1
20251226T231500Z,Better Artificial Intelligence Stock : ASML vs . Taiwan Semiconductor,https://www.fool.com/investing/2025/12/26/better-artificial-intelligence-stock-asml-vs-taiwa/?source=iedfolrf0000001,fool.com,English,United States,(semiconductor OR chip OR chips OR foundry OR wafer) sourcelang:eng,2025-12-26 23:15:00+00:00,2025-12-26,Better Artificial Intelligence Stock : ASML vs . Taiwan Semiconductor,better artificial intelligence stock : asml vs . taiwan semiconductor,0.7184,positive,1
20251226T220000Z,"AMD RDNA3 / RDNA4 Go Down Hard On Linux 6 . 19 , But Here How The Older AMD GPUs End Out 2025",https://www.phoronix.com/review/old-amdgpu-eoy2025,phoronix.com,English,United States,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-26 22:00:00+00:00,2025-12-26,"AMD RDNA3 / RDNA4 Go Down Hard On Linux 6 . 19 , But Here How The Older AMD GPUs End Out 2025","amd rdna3 / rdna4 go down hard on linux 6 . 19 , but here how the older amd gpus end out 2025",-0.0516,negative,-1
20251226T164500Z,"Nvidia reportedly backs away from its effort to make its own public cloud , team reorg eases friction with customers chipmaker shifts unit focus to internal R & D",https://www.tomshardware.com/tech-industry/nvidia-restructures-dgx-cloud-team-refocuses-cloud-efforts-internally,tomshardware.com,English,United States,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-26 16:45:00+00:00,2025-12-26,"Nvidia reportedly backs away from its effort to make its own public cloud , team reorg eases friction with customers chipmaker shifts unit focus to internal R & D","nvidia reportedly backs away from its effort to make its own public cloud , team reorg eases friction with customers chipmaker shifts unit focus to internal r & d",0.2732,positive,1
20251226T164500Z,Nvidia Acquires Tech and Talent From Inference Chip Maker Groq,https://www.pymnts.com/artificial-intelligence-2/2025/nvidia-acquires-tech-and-talent-from-inference-chip-maker-groq/,pymnts.com,English,United States,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-26 16:45:00+00:00,2025-12-26,Nvidia Acquires Tech and Talent From Inference Chip Maker Groq,nvidia acquires tech and talent from inference chip maker groq,0.4215,positive,1
20251226T153000Z,FinancialContent - The Memory Supercycle : Micron Hits All - Time High as AI Infrastructure Demand Redefines the Semiconductor Sector,https://markets.financialcontent.com/stocks/article/marketminute-2025-12-26-the-memory-supercycle-micron-hits-all-time-high-as-ai-infrastructure-demand-redefines-the-semiconductor-sector,markets.financialcontent.com,English,United States,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-26 15:30:00+00:00,2025-12-26,FinancialContent - The Memory Supercycle : Micron Hits All - Time High as AI Infrastructure Demand Redefines the Semiconductor Sector,financialcontent - the memory supercycle : micron hits all - time high as ai infrastructure demand redefines the semiconductor sector,-0.128,negative,-1
20251226T121500Z,Samsung to build a custom GPU for its upcoming Exynos 2800 processor in 2027,https://www.livemint.com/gadgets-and-appliances/samsung-to-build-a-custom-gpu-for-its-upcoming-exynos-2800-processor-in-2027-11766750172122.html,livemint.com,English,India,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-26 12:15:00+00:00,2025-12-26,Samsung to build a custom GPU for its upcoming Exynos 2800 processor in 2027,samsung to build a custom gpu for its upcoming exynos 2800 processor in 2027,0.0,neutral,0
20251226T111500Z,"Semiconductors : ASML , the tech giant at the center of the US - China conflict in the race for AI",https://www.lemonde.fr/en/economy/article/2025/12/26/semiconductors-asml-the-tech-giant-at-the-center-of-the-us-china-conflict-in-the-race-for-ai_6748844_19.html,lemonde.fr,English,France,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-26 11:15:00+00:00,2025-12-26,"Semiconductors : ASML , the tech giant at the center of the US - China conflict in the race for AI","semiconductors : asml , the tech giant at the center of the us - china conflict in the race for ai",-0.3182,negative,-1
20251226T154500Z,Assessing Broadcom Performance Against Competitors In Semiconductors & Semiconductor Equipment Industry - Broadcom ( NASDAQ : AVGO ) ,https://www.benzinga.com/insights/news/25/12/49593781/assessing-broadcoms-performance-against-competitors-in-semiconductors-amp-semiconductor-equipment-i,benzinga.com,English,United States,"(""Applied Materials"" OR ""Lam Research"" OR Broadcom OR Micron) sourcelang:eng",2025-12-26 15:45:00+00:00,2025-12-26,Assessing Broadcom Performance Against Competitors In Semiconductors & Semiconductor Equipment Industry - Broadcom ( NASDAQ : AVGO ),assessing broadcom performance against competitors in semiconductors & semiconductor equipment industry - broadcom ( nasdaq : avgo ),0.0,neutral,0
20251226T154500Z,In - Depth Analysis : Micron Technology Versus Competitors In Semiconductors & Semiconductor Equipment Industry - Micron Technology ( NASDAQ : MU ) ,https://www.benzinga.com/insights/news/25/12/49593748/in-depth-analysis-micron-technology-versus-competitors-in-semiconductors-amp-semiconductor-equipmen,benzinga.com,English,United States,"(""Applied Materials"" OR ""Lam Research"" OR Broadcom OR Micron) sourcelang:eng",2025-12-26 15:45:00+00:00,2025-12-26,In - Depth Analysis : Micron Technology Versus Competitors In Semiconductors & Semiconductor Equipment Industry - Micron Technology ( NASDAQ : MU ),in - depth analysis : micron technology versus competitors in semiconductors & semiconductor equipment industry - micron technology ( nasdaq : mu ),0.0,neutral,0
20251227T231500Z,NucBox K15 mini PC offers Intel Ultra CPU and GPU expansion docks at the lowest price ever seen,https://www.techradar.com/pro/this-is-the-cheapest-oculink-mini-pc-you-can-buy-right-now-nucbox-k15-costs-just-usd360-barebone-and-supports-up-to-24tb-ssd,techradar.com,English,United Kingdom,(semiconductor OR chip OR chips OR foundry OR wafer) sourcelang:eng,2025-12-27 23:15:00+00:00,2025-12-27,NucBox K15 mini PC offers Intel Ultra CPU and GPU expansion docks at the lowest price ever seen,nucbox k15 mini pc offers intel ultra cpu and gpu expansion docks at the lowest price ever seen,-0.3818,negative,-1
20251227T164500Z,"AMD And NVIDIA Are Expected To Hike GPU Prices Early 2026 , And May Continue To Do So In The Following Months",https://wccftech.com/amd-and-nvidia-are-expected-to-hike-gpu-prices-early-2026/,wccftech.com,English,United States,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-27 16:45:00+00:00,2025-12-27,"AMD And NVIDIA Are Expected To Hike GPU Prices Early 2026 , And May Continue To Do So In The Following Months","amd and nvidia are expected to hike gpu prices early 2026 , and may continue to do so in the following months",0.0,neutral,0
20251227T014500Z,"GPU Power Cable NVIDIA Dual 8 - Pin To 8 - Pin – For Tesla M60 , P40 , P100 , Yellow 4  Tesla Cables",https://dazebaonews.it/446527/To-8-Pin-GPU-Power-Cable-For-Tesla-M60-P40-P100-Yellow,dazebaonews.it,English,Italy,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-27 01:45:00+00:00,2025-12-27,"GPU Power Cable NVIDIA Dual 8 - Pin To 8 - Pin – For Tesla M60 , P40 , P100 , Yellow 4 Tesla Cables","gpu power cable nvidia dual 8 - pin to 8 - pin – for tesla m60 , p40 , p100 , yellow 4 tesla cables",0.0,neutral,0
20251228T234500Z,"Nvidia  Aqui - Hire  of Groq Eliminates a Potential Competitor and Marks Its Entrance Into the Non - GPU , AI Inference Chip Space",https://www.fool.com/investing/2025/12/28/nvidia-groq-deal-acquisition-ai-inference-lpu/,fool.com,English,United States,(semiconductor OR chip OR chips OR foundry OR wafer) sourcelang:eng,2025-12-28 23:45:00+00:00,2025-12-28,"Nvidia Aqui - Hire of Groq Eliminates a Potential Competitor and Marks Its Entrance Into the Non - GPU , AI Inference Chip Space","nvidia aqui - hire of groq eliminates a potential competitor and marks its entrance into the non - gpu , ai inference chip space",0.0,neutral,0
20251228T210000Z,"NVIDIA Next - Gen Feynman GPUs Could See the Inclusion of Groq LPU Units By 2028 , Stacked as Separate Dies Similar to AMD X3D Approach",https://wccftech.com/nvidia-feynman-gpus-could-see-the-inclusion-of-groq-lpu-units-by-2028/,wccftech.com,English,United States,(semiconductor OR chip OR chips OR foundry OR wafer) sourcelang:eng,2025-12-28 21:00:00+00:00,2025-12-28,"NVIDIA Next - Gen Feynman GPUs Could See the Inclusion of Groq LPU Units By 2028 , Stacked as Separate Dies Similar to AMD X3D Approach","nvidia next - gen feynman gpus could see the inclusion of groq lpu units by 2028 , stacked as separate dies similar to amd x3d approach",0.0,neutral,0
20251228T151500Z,"Weekend Tech Roundup : Italy Targets Meta , Samsung GPU Move , AI Billionaires , TikTok Oracle - Led Shift And Russia Starlink Threat",https://www.benzinga.com/markets/tech/25/12/49601924/weekend-tech-roundup-italy-targets-meta-samsungs-gpu-move-ai-billionaires-tiktoks-oracle-led-shift-a,benzinga.com,English,United States,(semiconductor OR chip OR chips OR foundry OR wafer) sourcelang:eng,2025-12-28 15:15:00+00:00,2025-12-28,"Weekend Tech Roundup : Italy Targets Meta , Samsung GPU Move , AI Billionaires , TikTok Oracle - Led Shift And Russia Starlink Threat","weekend tech roundup : italy targets meta , samsung gpu move , ai billionaires , tiktok oracle - led shift and russia starlink threat",-0.5267,negative,-1
20251228T211500Z,Intel Xe vs . i915 Driver Performance On Linux 6 . 19 For Arc Alchemist GPUs,https://www.phoronix.com/review/intel-xe-i915-linux-619,phoronix.com,English,United States,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-28 21:15:00+00:00,2025-12-28,Intel Xe vs . i915 Driver Performance On Linux 6 . 19 For Arc Alchemist GPUs,intel xe vs . i915 driver performance on linux 6 . 19 for arc alchemist gpus,0.0,neutral,0
20251228T133000Z,"Modders are slapping 32GB of VRAM on Nvidia RTX 5080 GPUs , but that isnt good for gamers modded variants designed for AI workstations and servers",https://www.tomshardware.com/pc-components/gpus/modders-have-figured-out-how-to-slap-32gb-of-vram-on-the-rtx-5080-as-memory-shortage-intensifies,tomshardware.com,English,United States,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-28 13:30:00+00:00,2025-12-28,"Modders are slapping 32GB of VRAM on Nvidia RTX 5080 GPUs , but that isnt good for gamers modded variants designed for AI workstations and servers","modders are slapping 32gb of vram on nvidia rtx 5080 gpus , but that isnt good for gamers modded variants designed for ai workstations and servers",-0.4782,negative,-1
20251228T100000Z,Cheaper Radeon Pro cards quietly outperform Nvidia flagship workstation GPUs across real engineering workloads,https://www.techradar.com/pro/engineers-amd-has-a-christmas-gift-for-you-extensive-benchmarking-puts-much-cheaper-radeon-pro-ahead-of-nvidias-finest-in-key-engineering-software-packages,techradar.com,English,United Kingdom,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-28 10:00:00+00:00,2025-12-28,Cheaper Radeon Pro cards quietly outperform Nvidia flagship workstation GPUs across real engineering workloads,cheaper radeon pro cards quietly outperform nvidia flagship workstation gpus across real engineering workloads,0.1027,positive,1
20251229T230000Z,Nvidia takes $5B in Intel shares as major financial lifeline for chipmaker,https://finance.yahoo.com/news/nvidia-takes-5b-intel-shares-175020981.html,finance.yahoo.com,English,United States,(semiconductor OR chip OR chips OR foundry OR wafer) sourcelang:eng,2025-12-29 23:00:00+00:00,2025-12-29,Nvidia takes $5B in Intel shares as major financial lifeline for chipmaker,nvidia takes $5b in intel shares as major financial lifeline for chipmaker,0.296,positive,1
20251229T180000Z,Better Artificial Intelligence Stock : Navitas Semiconductor vs . Astera Labs,https://www.fool.com/investing/2025/12/29/better-artificial-intelligence-stock-navitas-vs/,fool.com,English,United States,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-29 18:00:00+00:00,2025-12-29,Better Artificial Intelligence Stock : Navitas Semiconductor vs . Astera Labs,better artificial intelligence stock : navitas semiconductor vs . astera labs,0.7184,positive,1
20251229T171500Z,FinancialContent - The Backbone of the Million - GPU Cluster : Broadcom Dominance in the 2026 AI Networking Supercycle,https://markets.financialcontent.com/stocks/article/marketminute-2025-12-29-the-backbone-of-the-million-gpu-cluster-broadcoms-dominance-in-the-2026-ai-networking-supercycle,markets.financialcontent.com,English,United States,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-29 17:15:00+00:00,2025-12-29,FinancialContent - The Backbone of the Million - GPU Cluster : Broadcom Dominance in the 2026 AI Networking Supercycle,financialcontent - the backbone of the million - gpu cluster : broadcom dominance in the 2026 ai networking supercycle,0.2023,positive,1
20251229T164500Z,Forget about Galaxy S26 : Samsung could pull an Apple for Galaxy S28 GPU,https://www.androidauthority.com/samsung-custom-gpu-galaxy-s28-3628005/,androidauthority.com,English,China,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-29 16:45:00+00:00,2025-12-29,Forget about Galaxy S26 : Samsung could pull an Apple for Galaxy S28 GPU,forget about galaxy s26 : samsung could pull an apple for galaxy s28 gpu,-0.2263,negative,-1
20251229T164500Z,Analyzing Intel In Comparison To Competitors In Semiconductors & Semiconductor Equipment Industry - Intel ( NASDAQ : INTC ) ,https://www.benzinga.com/insights/news/25/12/49610537/analyzing-intel-in-comparison-to-competitors-in-semiconductors-amp-semiconductor-equipment-industry,benzinga.com,English,United States,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-29 16:45:00+00:00,2025-12-29,Analyzing Intel In Comparison To Competitors In Semiconductors & Semiconductor Equipment Industry - Intel ( NASDAQ : INTC ),analyzing intel in comparison to competitors in semiconductors & semiconductor equipment industry - intel ( nasdaq : intc ),0.0,neutral,0
20251229T160000Z,"Nvidia RTX Pro 5000 Blackwell GPU : 72GB GDDR7 , AI Power for Pros",https://www.webpronews.com/nvidia-rtx-pro-5000-blackwell-gpu-72gb-gddr7-ai-power-for-pros/,webpronews.com,English,United States,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-29 16:00:00+00:00,2025-12-29,"Nvidia RTX Pro 5000 Blackwell GPU : 72GB GDDR7 , AI Power for Pros","nvidia rtx pro 5000 blackwell gpu : 72gb gddr7 , ai power for pros",0.0,neutral,0
20251229T164500Z,Competitor Analysis : Evaluating Micron Technology And Competitors In Semiconductors & Semiconductor Equipment Industry - Micron Technology ( NASDAQ : MU ) ,https://www.benzinga.com/insights/news/25/12/49610516/competitor-analysis-evaluating-micron-technology-and-competitors-in-semiconductors-amp-semiconducto,benzinga.com,English,United States,"(""Applied Materials"" OR ""Lam Research"" OR Broadcom OR Micron) sourcelang:eng",2025-12-29 16:45:00+00:00,2025-12-29,Competitor Analysis : Evaluating Micron Technology And Competitors In Semiconductors & Semiconductor Equipment Industry - Micron Technology ( NASDAQ : MU ),competitor analysis : evaluating micron technology and competitors in semiconductors & semiconductor equipment industry - micron technology ( nasdaq : mu ),0.0,neutral,0
20251231T000000Z,Nvidia vs . Taiwan Semiconductor Manufacturing : What the Better Buy ? ,https://www.fool.com/investing/2025/12/30/nvda-vs-tsm-whats-the-better-buy/?source=iedfolrf0000001,fool.com,English,United States,(semiconductor OR chip OR chips OR foundry OR wafer) sourcelang:eng,2025-12-31 00:00:00+00:00,2025-12-31,Nvidia vs . Taiwan Semiconductor Manufacturing : What the Better Buy ?,nvidia vs . taiwan semiconductor manufacturing : what the better buy ?,0.4404,positive,1
20251230T213000Z,MSI Cyborg - 15 . 6  GeForce RTX 4050 Laptop GPU - Intel Core i7 - 13620H - 16GB Memory - 512GB SSD - Windows 11 Home Gaming Laptops - 144 Hz IPS ( A13VE - 218US ) ,https://www.newegg.com/msi-cyborg-15-6-geforce-rtx-4050-laptop-gpu-intel-core-i7-13620h-fhd-16gb-memory-512-gb-ssd/p/2WC-000C-0GXH3?Item=2WC-000C-0GXH3&cm_sp=Homepage_SS-_-P3_2WC-000C-0GXH3-_-12302025,newegg.com,English,United States,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-30 21:30:00+00:00,2025-12-30,MSI Cyborg - 15 . 6 GeForce RTX 4050 Laptop GPU - Intel Core i7 - 13620H - 16GB Memory - 512GB SSD - Windows 11 Home Gaming Laptops - 144 Hz IPS ( A13VE - 218US ),msi cyborg - 15 . 6 geforce rtx 4050 laptop gpu - intel core i7 - 13620h - 16gb memory - 512gb ssd - windows 11 home gaming laptops - 144 hz ips ( a13ve - 218us ),0.0,neutral,0
20251231T223000Z,FinancialContent - The Semiconductor Supercycle of 2025 : Beyond NVIDIA and into the AI Utility Era,https://markets.financialcontent.com/stocks/article/marketminute-2025-12-31-the-semiconductor-supercycle-of-2025-beyond-nvidia-and-into-the-ai-utility-era,markets.financialcontent.com,English,United States,(semiconductor OR chip OR chips OR foundry OR wafer) sourcelang:eng,2025-12-31 22:30:00+00:00,2025-12-31,FinancialContent - The Semiconductor Supercycle of 2025 : Beyond NVIDIA and into the AI Utility Era,financialcontent - the semiconductor supercycle of 2025 : beyond nvidia and into the ai utility era,0.0,neutral,0
20251231T213000Z,Samsung imports and sales of HBM chips in the US are at risk,https://www.sammobile.com/news/samsungs-imports-sales-hbm-chips-usa-at-risk/,sammobile.com,English,South Korea,(semiconductor OR chip OR chips OR foundry OR wafer) sourcelang:eng,2025-12-31 21:30:00+00:00,2025-12-31,Samsung imports and sales of HBM chips in the US are at risk,samsung imports and sales of hbm chips in the us are at risk,-0.2732,negative,-1
20251231T213000Z,Samsung to increase its HBM production capacity drastically,https://www.sammobile.com/news/samsung-increase-hbm-production-capacity-drastically/,sammobile.com,English,South Korea,(semiconductor OR chip OR chips OR foundry OR wafer) sourcelang:eng,2025-12-31 21:30:00+00:00,2025-12-31,Samsung to increase its HBM production capacity drastically,samsung to increase its hbm production capacity drastically,0.3182,positive,1
20251231T021500Z,GPUs Are So 2025 -- This Is 2026 Hottest Trend for the $15 . 7 Trillion Artificial Intelligence Revolution,https://www.fool.com/investing/2025/12/30/gpus-are-so-2025-this-is-2026s-hottest-trend-for-t/?source=iedfolrf0000001,fool.com,English,United States,"(""Applied Materials"" OR ""Lam Research"" OR Broadcom OR Micron) sourcelang:eng",2025-12-31 02:15:00+00:00,2025-12-31,GPUs Are So 2025 -- This Is 2026 Hottest Trend for the $15 . 7 Trillion Artificial Intelligence Revolution,gpus are so 2025 -- this is 2026 hottest trend for the $15 . 7 trillion artificial intelligence revolution,0.4767,positive,1
